,purchase_date,item_name,item_price,customer_name
845,2019-07-30 9:08,상품J,1000.0,김태양
848,2019-07-09 17:04,상품J,1000.0,김태인
1928,2019-01-09 23:02,상품J,1000.0,김서후
982,2019-03-28 18:22,상품J,1000.0,김우주
74,2019-06-17 2:32,상품J,1000.0,김태민
2092,2019-01-01 15:47,상품J,1000.0,김동욱
1547,2019-07-11 7:01,상품J,,김준후
2932,2019-06-14 21:48,상품J,1000.0,김하윤
281,2019-01-30 6:49,상품J,1000.0,김가온
2190,2019-02-05 17:26,상품J,1000.0,김찬영
1292,2019-04-28 14:54,상품J,1000.0,김현성
2943,2019-03-25 18:43,상품J,1000.0,김민서
1959,2019-05-26 22:51,상품J,1000.0,김재훈
2503,2019-03-20 7:55,상품J,1000.0,김지용
2211,2019-07-13 17:23,상품J,1000.0,김재희
2212,2019-06-19 20:07,상품J,,김현승
2569,2019-05-23 16:40,상품J,,김지후
2311,2019-07-22 8:49,상품J,,김준우
1429,2019-03-21 7:53,상품J,1000.0,김성빈
428,2019-06-20 9:00,상품J,,김연준
2890,2019-01-18 20:25,상품J,1000.0,김지율
2376,2019-04-20 6:26,상품J,1000.0,김준형
739,2019-04-09 3:38,상품J,1000.0,김지성
777,2019-07-20 23:37,상품J,1000.0,김성우
2302,2019-05-26 8:01,상품J,1000.0,김도윤
2658,2019-06-27 13:43,상품J,1000.0,김재훈
1224,2019-02-04 13:22,상품J,1000.0,김주호
1619,2019-06-23 2:00,상품J,1000.0,김주혁
998,2019-01-25 14:35,상품J,1000.0,김태양
790,2019-01-10 2:06,상품J,1000.0,김강민
168,2019-07-10 16:09,상품J,1000.0,김서후
1617,2019-02-08 7:02,상품J,1000.0,김서율
2871,2019-02-13 9:17,상품J,1000.0,김태양
2198,2019-05-16 18:31,상품J,1000.0,김준후
2453,2019-07-10 15:01,상품J,1000.0,김태영
2653,2019-03-28 10:55,상품J,,김민서
1979,2019-02-19 16:07,상품J,,김시율
1280,2019-02-21 10:04,상품J,1000.0,김민우
2496,2019-06-19 7:16,상품J,1000.0,김태우
1969,2019-04-06 18:09,상품J,1000.0,김주혁
955,2019-01-10 21:39,상품J,1000.0,김민서
989,2019-03-18 2:54,상품J,1000.0,김태영
2042,2019-06-08 7:07,상품J,1000.0,김진우
2859,2019-06-08 12:03,상품J,1000.0,김서윤
2106,2019-06-20 17:47,상품J,1000.0,김태영
1153,2019-07-15 22:51,상품J,1000.0,김시환
2369,2019-03-19 16:33,상품J,1000.0,김지용
891,2019-03-10 1:46,상품J,1000.0,김주현
2763,2019-07-11 18:05,상품J,1000.0,김지오
1522,2019-05-17 20:24,상품J,1000.0,김성현
565,2019-03-18 20:22,상품J,1000.0,김재희
1052,2019-06-03 12:10,상품J,1000.0,김은혁
464,2019-04-28 15:19,상품J,1000.0,김재호
914,2019-02-25 16:24,상품J,1000.0,김태윤
1376,2019-05-21 1:30,상품J,1000.0,김지혁
1093,2019-01-21 0:34,상품J,1000.0,김수혁
1117,2019-04-11 22:21,상품J,1000.0,김은성
397,2019-01-29 22:01,상품J,1000.0,김윤우
467,2019-01-19 3:04,상품J,1000.0,김수현
2129,2019-01-12 16:49,상품J,1000.0,김현석
2531,2019-06-17 10:26,상품J,1000.0,김승윤
1384,2019-07-01 1:09,상품J,1000.0,김하랑
2229,2019-07-09 23:55,상품J,,김시온
1782,2019-06-26 1:54,상품J,1000.0,김은호
541,2019-01-30 1:07,상품J,1000.0,김찬영
220,2019-06-15 10:43,상품J,1000.0,김지율
225,2019-03-02 19:49,상품J,1000.0,김태경
221,2019-03-27 23:49,상품J,1000.0,김은우
2142,2019-07-02 12:29,상품J,,김도율
912,2019-06-12 0:11,상품J,1000.0,김은성
394,2019-05-02 19:17,상품J,1000.0,김준형
2241,2019-04-02 13:51,상품J,1000.0,김지원
1745,2019-03-17 9:43,상품J,1000.0,김지환
1750,2019-03-11 2:08,상품J,1000.0,김원준
2183,2019-06-15 13:02,상품J,1000.0,김재현
2814,2019-02-11 3:01,상품J,,김지한
1723,2019-04-30 3:42,상품J,1000.0,김시훈
1872,2019-07-29 23:14,상품J,1000.0,김태현
1137,2019-07-15 11:38,상품J,1000.0,김지훈
2761,2019-03-04 17:24,상품J,,김재원
940,2019-01-16 2:18,상품J,1000.0,김지오
1054,2019-05-19 1:58,상품J,1000.0,김성우
2176,2019-02-08 11:14,상품J,1000.0,김수현
2542,2019-06-02 19:00,상품J,1000.0,김지완
560,2019-05-20 10:08,상품J,1000.0,김우빈
2154,2019-02-23 14:15,상품J,1000.0,김승유
1535,2019-06-26 9:45,상품J,1000.0,김우찬
2765,2019-04-21 16:30,상품J,1000.0,김시환
2963,2019-04-16 16:13,상품J,1000.0,김하율
1408,2019-05-09 0:35,상품J,,김우현
2831,2019-03-25 6:01,상품J,1000.0,김태훈
2370,2019-02-15 14:20,상품J,1000.0,김성훈
1899,2019-07-05 17:43,상품J,1000.0,김원준
2150,2019-07-01 2:53,상품J,,김대현
1438,2019-06-15 0:31,상품J,1000.0,김시현
462,2019-04-03 22:51,상품J,1000.0,김준영
486,2019-05-15 22:11,상품K,1100.0,김서후
2964,2019-01-22 7:54,상품K,1100.0,김상현
2671,2019-06-27 8:53,상품K,1100.0,김하준
2899,2019-02-10 2:50,상품K,1100.0,김민준
1620,2019-04-14 3:24,상품K,1100.0,김준형
1502,2019-01-01 17:39,상품K,1100.0,김동우
148,2019-07-17 20:15,상품K,,김은혁
85,2019-01-12 5:17,상품K,1100.0,김태윤
1605,2019-05-30 22:26,상품K,1100.0,김원준
2666,2019-07-28 7:19,상품K,1100.0,김태영
289,2019-05-28 20:37,상품K,1100.0,김지훈
532,2019-05-30 9:47,상품K,1100.0,김태민
499,2019-03-19 21:51,상품K,1100.0,김시온
1629,2019-05-04 14:09,상품K,1100.0,김지훈
2667,2019-02-18 12:19,상품K,1100.0,김유찬
2147,2019-06-08 14:08,상품K,1100.0,김승준
2947,2019-03-02 18:15,상품K,1100.0,김민찬
2224,2019-01-05 7:30,상품K,1100.0,김하율
2184,2019-07-27 7:36,상품K,,김현민
548,2019-01-21 21:10,상품K,1100.0,김승후
1534,2019-02-03 19:57,상품K,1100.0,정준기
2308,2019-04-17 18:43,상품K,1100.0,김서윤
2094,2019-02-06 0:38,상품K,,김성빈
527,2019-07-24 8:57,상품K,1100.0,김주혁
2528,2019-01-14 4:53,상품K,,김승주
1331,2019-04-07 11:15,상품K,1100.0,김수호
623,2019-06-01 8:38,상품K,1100.0,김서진
1360,2019-06-26 19:07,상품K,1100.0,김준우
302,2019-01-19 22:20,상품K,1100.0,김재희
2099,2019-07-17 23:00,상품K,1100.0,김시현
1488,2019-07-29 21:50,상품K,1100.0,김윤우
2987,2019-01-04 13:05,상품K,,김정훈
2104,2019-02-24 4:43,상품K,1100.0,김하윤
1353,2019-01-02 13:31,상품K,1100.0,김건희
1543,2019-02-11 19:12,상품K,,정도형
1505,2019-07-13 10:26,상품K,1100.0,김준혁
308,2019-05-11 20:51,상품K,1100.0,정준기
1555,2019-01-31 4:56,상품K,1100.0,김연호
582,2019-05-13 1:01,상품K,1100.0,김시환
2043,2019-04-10 3:13,상품K,1100.0,김대현
2601,2019-05-14 3:13,상품K,1100.0,김수현
2046,2019-06-01 17:16,상품K,1100.0,김도원
715,2019-01-30 8:14,상품K,1100.0,김성훈
2902,2019-04-05 8:17,상품K,1100.0,김태양
2259,2019-02-19 19:42,상품K,1100.0,김우주
670,2019-02-07 15:38,상품K,1100.0,김태훈
2288,2019-01-06 16:34,상품K,1100.0,정도형
1445,2019-01-21 13:05,상품K,1100.0,김규민
2066,2019-02-20 23:03,상품K,,김준형
477,2019-03-25 2:25,상품K,1100.0,김준호
1315,2019-03-15 13:47,상품K,1100.0,김한결
272,2019-07-16 11:18,상품K,1100.0,김재원
1556,2019-02-24 4:18,상품K,1100.0,김지오
1527,2019-01-14 18:45,상품K,1100.0,김성우
2276,2019-03-14 11:03,상품K,1100.0,김지용
2928,2019-02-09 11:56,상품K,1100.0,김지율
1014,2019-04-21 11:00,상품K,1100.0,김유준
1884,2019-01-09 4:10,상품K,,김서후
836,2019-04-08 7:49,상품K,1100.0,김수현
1176,2019-06-03 9:06,상품K,1100.0,김범준
1940,2019-05-05 19:21,상품K,1100.0,김태양
1889,2019-06-10 17:00,상품K,1100.0,김준후
2709,2019-05-25 1:28,상품K,1100.0,김서율
911,2019-01-26 17:01,상품K,1100.0,김찬우
1097,2019-05-22 0:13,상품K,,김태인
2437,2019-04-29 17:05,상품K,1100.0,김성윤
393,2019-01-21 22:23,상품K,1100.0,김우주
1088,2019-02-24 7:41,상품K,1100.0,김윤재
1087,2019-06-23 21:12,상품K,1100.0,김은찬
1753,2019-05-06 22:28,상품K,1100.0,김하진
37,2019-03-22 11:16,상품K,1100.0,김성윤
1955,2019-04-11 11:51,상품K,1100.0,김지민
1685,2019-05-09 16:20,상품K,1100.0,김태인
1739,2019-06-09 23:59,상품K,,김규민
921,2019-03-29 22:27,상품K,1100.0,김지완
1893,2019-03-17 23:42,상품K,,김지호
1118,2019-06-17 15:11,상품K,1100.0,김하준
1720,2019-07-02 4:52,상품K,,김도율
41,2019-05-24 21:39,상품K,1100.0,김지민
1915,2019-05-20 19:05,상품K,1100.0,김지환
1712,2019-03-28 5:23,상품K,1100.0,김주원
1922,2019-01-12 12:46,상품K,1100.0,김하랑
100,2019-06-26 0:06,상품K,1100.0,김재윤
2832,2019-03-21 8:38,상품K,1100.0,김유준
2724,2019-04-06 14:49,상품K,1100.0,김준영
1128,2019-01-08 3:45,상품K,,김은호
1931,2019-06-25 13:59,상품K,1100.0,김현성
2829,2019-03-28 19:30,상품K,1100.0,김지율
2434,2019-02-03 0:52,상품K,1100.0,김은우
2719,2019-02-16 20:15,상품K,1100.0,김민혁
2716,2019-03-08 1:10,상품K,1100.0,김시율
896,2019-05-18 4:25,상품K,1100.0,김유찬
2745,2019-02-13 9:13,상품K,1100.0,김지민
388,2019-05-19 0:13,상품K,,김하윤
1719,2019-03-31 9:37,상품K,1100.0,김승우
784,2019-02-24 9:12,상품K,1100.0,김현민
783,2019-04-27 21:24,상품K,,김지호
2813,2019-06-11 1:17,상품K,1100.0,김정민
1041,2019-07-03 17:02,상품K,1100.0,김강현
196,2019-07-17 2:53,상품K,1100.0,김태영
942,2019-04-02 16:05,상품K,,김민호
386,2019-06-17 5:08,상품K,1100.0,김상현
1817,2019-01-01 7:57,상품K,1100.0,김태우
2780,2019-04-08 9:54,상품K,1100.0,김주현
2374,2019-03-10 21:55,상품K,1100.0,김도훈
1046,2019-05-09 0:04,상품K,1100.0,김상민
800,2019-06-08 16:39,상품K,1100.0,김도훈
1970,2019-07-23 11:00,상품K,1100.0,김유준
178,2019-04-15 19:36,상품K,,김현승
1019,2019-05-30 19:49,상품L,1200.0,김유준
1013,2019-02-01 2:08,상품L,1200.0,김원준
456,2019-07-01 5:34,상품L,1200.0,김태현
889,2019-07-05 11:48,상품L,1200.0,김재희
2789,2019-03-26 10:08,상품L,1200.0,김우준
2191,2019-02-03 6:17,상품L,1200.0,김범준
1829,2019-03-01 19:20,상품L,,김민서
1530,2019-04-22 17:30,상품L,,김다온
76,2019-06-10 18:21,상품L,,김지한
1826,2019-02-15 17:40,상품L,1200.0,김우영
1368,2019-03-29 9:55,상품L,,김은율
11,2019-06-08 11:32,상품L,1200.0,김도윤
2572,2019-05-13 23:38,상품L,1200.0,김승후
276,2019-03-06 18:26,상품L,1200.0,김준서
2725,2019-07-18 21:48,상품L,1200.0,김지오
2827,2019-03-08 19:47,상품L,1200.0,김호준
1131,2019-01-05 12:59,상품L,1200.0,김재혁
1025,2019-07-02 23:56,상품L,1200.0,김유진
2622,2019-01-07 16:25,상품L,1200.0,김민준
2731,2019-03-12 7:26,상품L,1200.0,김범준
1008,2019-07-14 8:24,상품L,1200.0,김우준
2390,2019-07-31 23:05,상품L,1200.0,김주혁
883,2019-01-18 10:33,상품L,1200.0,김재윤
287,2019-06-06 14:14,상품L,1200.0,김시우
1521,2019-01-01 23:51,상품L,1200.0,김성빈
2156,2019-04-29 5:35,상품L,1200.0,김지한
1879,2019-03-02 1:53,상품L,1200.0,김동현
2371,2019-05-04 18:39,상품L,1200.0,김규민
1406,2019-03-23 20:08,상품L,1200.0,김지한
2970,2019-03-15 11:17,상품L,1200.0,김시훈
1404,2019-02-20 10:23,상품L,1200.0,김성우
1078,2019-07-01 15:43,상품L,1200.0,김현준
2411,2019-05-02 3:54,상품L,1200.0,김지민
2588,2019-03-07 16:03,상품L,1200.0,김윤우
2010,2019-05-12 6:20,상품L,1200.0,김승빈
2976,2019-07-11 0:11,상품L,1200.0,김윤찬
570,2019-01-27 22:43,상품L,1200.0,김현석
152,2019-04-14 20:59,상품L,1200.0,김성준
267,2019-04-01 8:16,상품L,1200.0,김도윤
1504,2019-02-10 15:53,상품L,1200.0,김주영
1101,2019-01-07 7:25,상품L,1200.0,김성준
2597,2019-03-05 7:18,상품L,1200.0,김은호
1102,2019-01-02 13:52,상품L,1200.0,김현성
2751,2019-02-25 21:04,상품L,1200.0,김예찬
1106,2019-01-08 4:31,상품L,1200.0,김시윤
384,2019-03-24 21:26,상품L,1200.0,김규현
2982,2019-02-18 16:53,상품L,1200.0,김민서
2582,2019-04-14 4:16,상품L,1200.0,김현진
1055,2019-06-12 13:57,상품L,,김준수
2243,2019-07-02 6:05,상품L,1200.0,김민우
518,2019-07-03 12:43,상품L,1200.0,김도하
2820,2019-04-16 3:10,상품L,1200.0,김유찬
1906,2019-05-19 7:30,상품L,1200.0,김재원
2675,2019-01-11 21:25,상품L,1200.0,김주혁
2834,2019-06-11 3:30,상품L,1200.0,김규민
807,2019-01-07 14:54,상품L,1200.0,김재현
1964,2019-04-05 21:10,상품L,1200.0,김규민
2701,2019-04-18 0:28,상품L,1200.0,김민혁
2354,2019-06-01 21:13,상품L,1200.0,김정현
1291,2019-04-03 3:43,상품L,1200.0,김은혁
240,2019-07-01 21:18,상품L,1200.0,김하민
1974,2019-06-28 15:15,상품L,,김성빈
1192,2019-01-25 20:00,상품L,1200.0,정우석
1187,2019-03-03 4:02,상품L,1200.0,김주혁
1688,2019-04-09 20:11,상품L,1200.0,김예준
2058,2019-01-30 6:07,상품L,1200.0,김지완
137,2019-07-24 22:05,상품L,1200.0,김재훈
2060,2019-01-09 15:24,상품L,1200.0,김서후
2436,2019-01-20 18:49,상품L,1200.0,김우진
1953,2019-05-31 17:32,상품L,1200.0,김찬우
1607,2019-06-14 3:46,상품L,1200.0,김예준
2295,2019-01-29 21:06,상품L,,김승민
1661,2019-03-06 12:22,상품L,1200.0,김시온
760,2019-06-18 11:32,상품L,1200.0,김승민
746,2019-02-02 11:23,상품L,1200.0,김강민
2004,2019-05-13 17:35,상품L,1200.0,김승윤
1253,2019-04-12 20:58,상품L,1200.0,김지성
740,2019-06-06 15:39,상품L,1200.0,김유빈
773,2019-06-11 2:39,상품L,1200.0,김민우
2459,2019-06-26 2:02,상품L,1200.0,김라온
2027,2019-03-23 23:11,상품L,1200.0,김주호
1262,2019-02-11 11:33,상품L,1200.0,김현민
325,2019-01-02 11:36,상품L,1200.0,김지혁
1267,2019-01-05 3:03,상품L,1200.0,김대현
1659,2019-07-11 15:21,상품L,1200.0,김진우
2032,2019-06-21 21:38,상품L,1200.0,김준수
2684,2019-03-12 15:39,상품L,1200.0,김우진
2687,2019-04-02 18:07,상품L,1200.0,김건희
832,2019-06-15 18:17,상품L,1200.0,김호준
436,2019-05-21 0:51,상품L,1200.0,김수민
2443,2019-05-09 4:41,상품L,,김재우
160,2019-03-07 8:13,상품L,1200.0,김승민
1323,2019-02-14 23:47,상품L,1200.0,김민기
2270,2019-05-24 6:45,상품L,1200.0,김지오
862,2019-04-04 18:20,상품L,1200.0,김윤찬
649,2019-07-10 2:42,상품L,1200.0,김주환
232,2019-02-15 0:30,상품L,1200.0,김민재
677,2019-05-30 20:54,상품L,,김시환
1702,2019-04-08 23:11,상품L,,김윤서
661,2019-01-30 9:40,상품L,,김도율
2920,2019-03-02 0:56,상품L,1200.0,김범준
2841,2019-03-27 11:33,상품L,1200.0,김정민
301,2019-04-17 22:50,상품L,1200.0,김수호
855,2019-06-25 13:52,상품L,1200.0,김주영
2938,2019-05-24 14:07,상품L,1200.0,김동건
1565,2019-07-25 7:57,상품L,1200.0,김재영
1925,2019-07-13 2:24,상품L,1200.0,김태영
1697,2019-01-09 14:00,상품L,1200.0,김은호
2082,2019-07-15 11:36,상품L,1200.0,김정현
861,2019-03-24 9:28,상품L,1200.0,김하준
1729,2019-04-26 23:50,상품M,1300.0,김민기
1788,2019-05-03 0:13,상품M,,김서준
1885,2019-06-21 2:03,상품M,1300.0,김윤호
2519,2019-03-25 9:47,상품M,1300.0,김은혁
1838,2019-03-12 8:23,상품M,1300.0,김재호
1839,2019-03-21 23:33,상품M,1300.0,김윤찬
129,2019-07-03 14:50,상품M,1300.0,김수호
2401,2019-05-06 22:14,상품M,1300.0,김성준
107,2019-03-02 1:53,상품M,1300.0,김동건
1624,2019-05-13 7:59,상품M,1300.0,김주혁
2029,2019-07-23 4:13,상품M,1300.0,김승원
1992,2019-03-23 19:05,상품M,1300.0,김우준
2196,2019-06-17 2:37,상품M,1300.0,김지안
2391,2019-01-26 20:41,상품M,1300.0,김재우
2023,2019-03-05 8:16,상품M,1300.0,김지완
1909,2019-06-18 21:06,상품M,1300.0,김태경
2356,2019-06-26 4:19,상품M,1300.0,김민호
2005,2019-02-17 12:35,상품M,,김유준
2310,2019-01-11 8:20,상품M,1300.0,김승훈
1833,2019-01-27 17:30,상품M,1300.0,김상현
1843,2019-02-14 6:34,상품M,1300.0,김하진
1531,2019-04-22 8:04,상품M,1300.0,김지환
2548,2019-07-30 2:42,상품M,1300.0,김건우
2062,2019-01-25 4:22,상품M,1300.0,김지환
2135,2019-01-18 23:59,상품M,1300.0,김정후
1740,2019-04-07 2:15,상품M,1300.0,김민찬
162,2019-03-05 8:05,상품M,1300.0,김수호
1749,2019-07-26 15:18,상품M,1300.0,김준우
1579,2019-04-05 11:59,상품M,1300.0,김승민
2133,2019-02-09 4:04,상품M,1300.0,김이준
2047,2019-05-21 15:52,상품M,1300.0,김은찬
2252,2019-02-06 2:00,상품M,1300.0,김찬우
1559,2019-02-14 13:50,상품M,1300.0,김성준
226,2019-07-23 10:46,상품M,1300.0,정도형
2450,2019-05-31 0:26,상품M,1300.0,김준석
2379,2019-05-17 1:05,상품M,1300.0,김서준
2289,2019-03-09 2:50,상품M,1300.0,김민규
1599,2019-01-12 16:36,상품M,1300.0,김수혁
1935,2019-01-12 16:19,상품M,,김동욱
1666,2019-01-06 2:20,상품M,1300.0,김시훈
1706,2019-03-27 0:54,상품M,,김민재
1663,2019-04-18 10:32,상품M,1300.0,김준호
1613,2019-05-03 3:03,상품M,1300.0,김시우
1615,2019-02-22 19:51,상품M,1300.0,김현우
2162,2019-01-17 12:44,상품M,1300.0,김우찬
1926,2019-01-19 11:16,상품M,,김성윤
1942,2019-03-06 10:38,상품M,1300.0,김재혁
1774,2019-05-07 15:25,상품M,1300.0,김지안
197,2019-02-25 12:01,상품M,1300.0,김수혁
2328,2019-03-28 20:27,상품M,1300.0,김영준
2466,2019-01-16 20:21,상품M,,김태경
1349,2019-07-24 0:28,상품M,1300.0,김윤호
381,2019-03-17 22:08,상품M,1300.0,김영준
2870,2019-03-31 20:04,상품M,1300.0,김이안
2876,2019-05-23 0:16,상품M,1300.0,김규현
426,2019-01-23 8:23,상품M,1300.0,김찬영
1302,2019-05-13 8:29,상품M,1300.0,김영준
1309,2019-05-02 0:06,상품M,1300.0,김지후
758,2019-05-09 8:39,상품M,1300.0,김준성
757,2019-04-08 20:59,상품M,1300.0,김준후
1319,2019-02-04 9:09,상품M,1300.0,김윤우
2895,2019-02-10 21:06,상품M,1300.0,김우진
1328,2019-06-02 3:50,상품M,1300.0,김예성
720,2019-02-25 9:28,상품M,,김가온
306,2019-06-16 0:41,상품M,,김태민
712,2019-03-22 8:38,상품M,1300.0,김지혁
1342,2019-03-04 4:15,상품M,1300.0,김재희
687,2019-06-18 18:59,상품M,1300.0,김은호
686,2019-01-15 19:05,상품M,1300.0,김하진
683,2019-02-04 23:40,상품M,1300.0,김재희
673,2019-03-24 8:21,상품M,1300.0,김민재
1370,2019-05-30 9:20,상품M,1300.0,김지오
1377,2019-03-05 6:57,상품M,1300.0,김태민
2608,2019-02-11 7:39,상품M,1300.0,김시우
2869,2019-07-04 10:24,상품M,1300.0,김승환
816,2019-06-12 6:05,상품M,1300.0,김라온
818,2019-01-25 0:44,상품M,1300.0,김지완
819,2019-01-27 8:41,상품M,1300.0,김수호
2734,2019-07-11 20:03,상품M,,김시온
2742,2019-06-15 9:10,상품M,1300.0,김지원
59,2019-06-29 10:30,상품M,1300.0,김준수
58,2019-02-01 2:17,상품M,1300.0,김윤성
364,2019-03-15 19:22,상품M,1300.0,김한결
349,2019-01-09 9:24,상품M,1300.0,김주현
2757,2019-05-19 22:36,상품M,1300.0,김경민
1069,2019-04-20 22:59,상품M,1300.0,김현서
1064,2019-07-03 7:49,상품M,1300.0,김현성
339,2019-06-05 23:50,상품M,1300.0,김재혁
2942,2019-02-24 1:12,상품M,1300.0,김은성
334,2019-06-08 12:02,상품M,1300.0,김승우
985,2019-01-12 19:06,상품M,1300.0,정영훈
1223,2019-06-15 2:23,상품M,1300.0,김도훈
2683,2019-03-08 4:32,상품M,1300.0,김서준
1230,2019-04-07 5:33,상품M,1300.0,김시완
2800,2019-07-17 2:03,상품M,1300.0,김예찬
937,2019-06-11 18:51,상품M,1300.0,김수혁
1236,2019-05-08 18:58,상품M,1300.0,김준석
71,2019-03-12 2:01,상품M,1300.0,김성빈
874,2019-04-07 21:07,상품M,1300.0,김하랑
319,2019-07-04 8:40,상품M,1300.0,김승현
1215,2019-01-17 7:34,상품M,1300.0,김주안
460,2019-03-29 13:32,상품M,1300.0,김승호
2730,2019-06-26 19:02,상품M,1300.0,김주영
1435,2019-03-19 4:32,상품M,1300.0,김재호
586,2019-06-29 0:25,상품M,,김민석
606,2019-01-21 23:19,상품M,1300.0,김라온
1451,2019-04-20 23:13,상품M,1300.0,김영준
1430,2019-05-25 17:11,상품M,1300.0,김민찬
293,2019-02-05 12:57,상품M,1300.0,김윤찬
2995,2019-06-22 4:03,상품M,1300.0,김재원
2989,2019-05-19 3:20,상품M,1300.0,김태훈
483,2019-04-16 9:06,상품M,1300.0,김하민
481,2019-05-12 13:06,상품M,1300.0,김지오
839,2019-02-05 2:22,상품N,,김준형
1934,2019-04-08 16:40,상품N,1400.0,김이안
2698,2019-07-07 22:57,상품N,1400.0,김지후
2699,2019-04-14 7:54,상품N,1400.0,김현승
1921,2019-06-07 18:30,상품N,,김경민
86,2019-04-23 17:47,상품N,,김은율
207,2019-05-03 19:35,상품N,,김재민
2852,2019-04-29 20:52,상품N,1400.0,정영훈
2773,2019-03-17 0:15,상품N,1400.0,김도원
873,2019-06-15 10:42,상품N,1400.0,김현수
841,2019-05-18 10:53,상품N,1400.0,김지완
182,2019-02-21 14:46,상품N,1400.0,김시훈
2978,2019-04-06 21:20,상품N,1400.0,김우찬
2332,2019-06-21 15:47,상품N,1400.0,김주안
1604,2019-04-23 12:37,상품N,1400.0,김주호
1281,2019-01-17 20:33,상품N,1400.0,김윤서
253,2019-02-08 9:50,상품N,1400.0,김승재
2702,2019-06-23 15:10,상품N,,김찬우
2161,2019-02-26 10:10,상품N,1400.0,김우빈
2861,2019-05-09 1:44,상품N,1400.0,김주혁
2865,2019-03-18 3:50,상품N,1400.0,김재윤
1683,2019-02-26 8:29,상품N,1400.0,김하율
1285,2019-02-11 18:17,상품N,1400.0,김지오
2649,2019-05-16 18:49,상품N,1400.0,김연호
1794,2019-04-01 3:46,상품N,1400.0,김승후
2151,2019-04-18 7:07,상품N,1400.0,김재원
209,2019-01-20 13:41,상품N,1400.0,김정민
2979,2019-03-09 17:26,상품N,1400.0,김승빈
1621,2019-05-10 13:42,상품N,1400.0,김승준
403,2019-07-26 16:48,상품N,,김태경
51,2019-01-02 13:26,상품N,1400.0,김범준
2793,2019-07-24 20:13,상품N,1400.0,김준성
2386,2019-02-19 4:38,상품N,1400.0,김건희
2380,2019-07-14 16:47,상품N,1400.0,김범준
2553,2019-02-14 10:26,상품N,1400.0,김서윤
524,2019-01-09 23:28,상품N,1400.0,김재우
1857,2019-07-28 19:37,상품N,1400.0,김가온
2173,2019-01-04 19:30,상품N,1400.0,김지호
1861,2019-02-10 5:30,상품N,1400.0,김서준
2689,2019-05-06 20:33,상품N,1400.0,김민우
2463,2019-03-06 7:56,상품N,1400.0,김지원
1437,2019-07-04 10:40,상품N,1400.0,김찬우
2810,2019-03-02 9:42,상품N,,김승주
1000,2019-05-28 7:29,상품N,,김시우
2550,2019-03-18 1:09,상품N,1400.0,김은혁
525,2019-04-09 20:55,상품N,1400.0,김도하
923,2019-07-25 23:48,상품N,1400.0,김수민
1819,2019-05-20 12:36,상품N,1400.0,김태영
2817,2019-01-31 12:48,상품N,1400.0,정영훈
1670,2019-06-09 0:14,상품N,1400.0,김시환
2471,2019-02-11 21:34,상품N,1400.0,김승민
1001,2019-05-09 21:37,상품N,1400.0,김민수
2476,2019-05-26 16:58,상품N,1400.0,김상현
1891,2019-04-18 5:52,상품N,1400.0,김민규
899,2019-01-14 15:53,상품N,1400.0,김하진
2696,2019-06-01 2:16,상품N,1400.0,김윤찬
2583,2019-05-09 1:18,상품N,1400.0,김정훈
879,2019-01-21 15:26,상품N,1400.0,김도경
32,2019-04-24 17:44,상품N,,김은율
1639,2019-04-02 11:55,상품N,1400.0,김규현
2545,2019-05-10 6:23,상품N,1400.0,김준우
2965,2019-07-27 16:11,상품N,1400.0,김수호
1409,2019-06-13 16:29,상품N,1400.0,김은우
1081,2019-05-05 17:06,상품N,1400.0,김성윤
727,2019-04-21 17:08,상품N,,김대현
1411,2019-02-23 22:28,상품N,1400.0,김도원
1329,2019-05-08 12:29,상품N,1400.0,김찬우
1736,2019-05-03 12:30,상품N,1400.0,김은성
726,2019-01-17 15:31,상품N,1400.0,김지안
125,2019-06-22 6:48,상품N,1400.0,김재우
1765,2019-06-21 18:55,상품N,1400.0,김정현
1762,2019-02-11 21:22,상품N,1400.0,김재영
1374,2019-01-21 20:47,상품N,1400.0,김준후
648,2019-06-30 22:33,상품N,,김민규
1084,2019-06-14 1:03,상품N,1400.0,김재영
2912,2019-02-03 1:29,상품N,1400.0,김주원
1754,2019-02-20 13:45,상품N,1400.0,김재우
1401,2019-06-14 17:15,상품N,1400.0,김시호
165,2019-06-02 20:40,상품N,1400.0,김민규
105,2019-02-13 5:41,상품N,1400.0,김민규
2248,2019-03-27 7:09,상품N,1400.0,김영준
2918,2019-02-09 3:19,상품N,,김지완
656,2019-04-12 9:07,상품N,1400.0,김민서
1096,2019-04-23 2:45,상품N,,김지혁
296,2019-01-04 19:51,상품N,1400.0,정도형
681,2019-02-12 19:00,상품N,1400.0,김선우
1532,2019-01-14 10:59,상품N,1400.0,김현진
659,2019-06-25 16:00,상품N,,김주혁
2894,2019-07-20 12:52,상품N,1400.0,김승민
1174,2019-02-18 15:17,상품N,1400.0,김도영
734,2019-07-26 22:14,상품N,1400.0,김대현
1304,2019-05-23 15:33,상품N,1400.0,김지완
229,2019-03-25 12:48,상품N,1400.0,김태윤
1050,2019-03-30 21:05,상품N,1400.0,김태훈
775,2019-04-01 1:46,상품N,1400.0,김성윤
2319,2019-07-13 23:10,상품N,1400.0,김준수
1458,2019-03-16 11:09,상품N,1400.0,김하율
513,2019-04-26 21:17,상품N,1400.0,김시현
79,2019-01-27 10:29,상품N,1400.0,김지후
1127,2019-07-22 14:12,상품N,,김상민
